p_i,p_m,diff_p^(n-2),dp^(n-1),diff_p^(n-1),dp^(n),diff_p^(n),target
630957.344480193,842583.279333993,159313.95470065798,0.17699715531773916,158676.76494151412,0.1756599391364337,158044.38916062296,0.17435235961553797
630957.344480193,843206.343252771,158676.76494151412,0.1756599391364337,158044.38916062296,0.17435235961553797,157416.72066600702,0.17307331077165952
630957.344480193,843824.9015212641,158044.38916062296,0.17435235961553797,157416.72066600702,0.17307331077165952,156793.65674722905,0.1718217412480994
630957.344480193,844439.0494641779,157416.72066600702,0.17307331077165952,156793.65674722905,0.1718217412480994,156175.0984787359,0.17059665080939238
630957.344480193,845048.878977783,156793.65674722905,0.1718217412480994,156175.0984787359,0.17059665080939238,155560.95053582208,0.16939708711252832
630957.344480193,845654.4786915991,156175.0984787359,0.17059665080939238,155560.95053582208,0.16939708711252832,154951.12102221698,0.1682221427266874
630957.344480193,846255.93412018,155560.95053582208,0.16939708711252832,154951.12102221698,0.1682221427266874,154345.5213084009,0.16707095238357497
630957.344480193,846853.327805737,154951.12102221698,0.1682221427266874,154345.5213084009,0.16707095238357497,153744.06587982003,0.16594269043251794
630957.344480193,847446.7394523001,154345.5213084009,0.16707095238357497,153744.06587982003,0.16594269043251794,153146.67219426297,0.16483656848974837
630957.344480193,848036.2460520191,153744.06587982003,0.16594269043251794,153146.67219426297,0.16483656848974837,152553.26054769987,0.16375183325526046
630957.344480193,848621.922004208,153146.67219426297,0.16483656848974837,152553.26054769987,0.16375183325526046,151963.75394798093,0.16268776449691763
630957.344480193,849203.8392276191,152553.26054769987,0.16375183325526046,151963.75394798093,0.16268776449691763,151378.07799579203,0.16164367316976294
630957.344480193,849782.067266455,151963.75394798093,0.16268776449691763,151378.07799579203,0.16164367316976294,150796.16077238088,0.1606188996766448
630957.344480193,850356.673390549,151378.07799579203,0.16164367316976294,150796.16077238088,0.1606188996766448,150217.93273354496,0.15961281224833027
630957.344480193,850927.722690108,150796.16077238088,0.1606188996766448,150217.93273354496,0.15961281224833027,149643.32660945097,0.1586248054330483
630957.344480193,851495.2781654091,150217.93273354496,0.15961281224833027,149643.32660945097,0.1586248054330483,149072.277309892,0.15765429869475256
630957.344480193,852059.400811768,149643.32660945097,0.1586248054330483,149072.277309892,0.15765429869475256,148504.7218345909,0.15670073509969776
630957.344480193,852620.1497001209,149072.277309892,0.15765429869475256,148504.7218345909,0.15670073509969776,147940.59918823198,0.15576358009802385
630957.344480193,853177.582053474,148504.7218345909,0.15670073509969776,147940.59918823198,0.15576358009802385,147379.8502998791,0.15484232037586884
630957.344480193,853731.753319528,147940.59918823198,0.15576358009802385,147379.8502998791,0.15484232037586884,146822.41794652597,0.15393646279275547
630957.344480193,854282.717239687,147379.8502998791,0.15484232037586884,146822.41794652597,0.15393646279275547,146268.24668047205,0.15304553337750904
630957.344480193,854830.5259147091,146822.41794652597,0.15393646279275547,146268.24668047205,0.15304553337750904,145717.282760313,0.15216907639502703
630957.344480193,855375.229867183,146268.24668047205,0.15304553337750904,145717.282760313,0.15216907639502703,145169.47408529092,0.15130665346498265
630957.344480193,855916.878101051,145717.282760313,0.15216907639502703,145169.47408529092,0.15130665346498265,144624.77013281698,0.15045784274109691
630957.344480193,856455.5181583341,145169.47408529092,0.15130665346498265,144624.77013281698,0.15045784274109691,144083.12189894903,0.14962223813419567
630957.344480193,856991.196173244,144624.77013281698,0.15045784274109691,144083.12189894903,0.14962223813419567,143544.48184166593,0.1487994485861014
630957.344480193,857523.95692383,144083.12189894903,0.14962223813419567,143544.48184166593,0.1487994485861014,143008.80382675596,0.1479890973849817
630957.344480193,858053.843881297,143544.48184166593,0.1487994485861014,143008.80382675596,0.1479890973849817,142476.04307617003,0.14719082151863
630957.344480193,858580.8992571459,143008.80382675596,0.1479890973849817,142476.04307617003,0.14719082151863,141946.15611870296,0.146404271069138
630957.344480193,859105.164048245,142476.04307617003,0.14719082151863,141946.15611870296,0.146404271069138,141419.10074285406,0.14562910863861261
630957.344480193,859626.678079948,141946.15611870296,0.146404271069138,141419.10074285406,0.14562910863861261,140894.83595175506,0.1448650088063894
630957.344480193,860145.4800473759,141419.10074285406,0.14562910863861261,140894.83595175506,0.1448650088063894,140373.32192005205,0.14411165761887484
630957.344480193,860661.60755496,140894.83595175506,0.1448650088063894,140373.32192005205,0.14411165761887484,139854.5199526241,0.1433687521066814
707945.784384137,816276.179559976,0.0,0.0,0.0,0.0,292054.215615863,30.091776437733046
707945.784384137,819657.188167481,0.0,0.0,292054.215615863,30.091776437733046,183723.82044002402,0.9391690576402794
707945.784384137,822251.52731861,292054.215615863,30.091776437733046,183723.82044002402,0.9391690576402794,180342.81183251902,0.7206497642025028
707945.784384137,824438.6563947159,183723.82044002402,0.9391690576402794,180342.81183251902,0.7206497642025028,177748.47268139,0.6075358544738588
707945.784384137,826365.555792482,180342.81183251902,0.7206497642025028,177748.47268139,0.6075358544738588,175561.3436052841,0.5352498327128059
707945.784384137,828107.606007637,177748.47268139,0.6075358544738588,175561.3436052841,0.5352498327128059,173634.444207518,0.4839028375430563
707945.784384137,829709.5865122841,175561.3436052841,0.5352498327128059,173634.444207518,0.4839028375430563,171892.393992363,0.4449945846242028
707945.784384137,831200.6736097271,173634.444207518,0.4839028375430563,171892.393992363,0.4449945846242028,170290.41348771588,0.41419086040081715
707945.784384137,832601.1332294559,171892.393992363,0.4449945846242028,170290.41348771588,0.41419086040081715,168799.32639027294,0.3890165610357912
707945.784384137,833925.720871377,170290.41348771588,0.41419086040081715,168799.32639027294,0.3890165610357912,167398.8667705441,0.36794101164475757
707945.784384137,835185.5757460371,168799.32639027294,0.3890165610357912,167398.8667705441,0.36794101164475757,166074.27912862296,0.3499596874055634
707945.784384137,836389.351911984,167398.8667705441,0.36794101164475757,166074.27912862296,0.3499596874055634,164814.42425396293,0.33438226831860246
707945.784384137,837543.931487679,166074.27912862296,0.3499596874055634,164814.42425396293,0.33438226831860246,163610.64808801597,0.3207165488041614
707945.784384137,838654.894468313,164814.42425396293,0.33438226831860246,163610.64808801597,0.3207165488041614,162456.06851232098,0.3086008279538752
707945.784384137,839726.839569989,163610.64808801597,0.3207165488041614,162456.06851232098,0.3086008279538752,161345.10553168703,0.2977625282433453
707945.784384137,840763.610064197,162456.06851232098,0.3086008279538752,161345.10553168703,0.2977625282433453,160273.160430011,0.2879918039466591
707945.784384137,841768.456881527,161345.10553168703,0.2977625282433453,160273.160430011,0.2879918039466591,159236.38993580302,0.2791241159249977
707945.784384137,842744.159051973,160273.160430011,0.2879918039466591,159236.38993580302,0.2791241159249977,158231.54311847303,0.27102838067945817
707945.784384137,843693.11437686,159236.38993580302,0.2791241159249977,158231.54311847303,0.27102838067945817,157255.84094802698,0.26359870135748575
707945.784384137,844617.4088597291,158231.54311847303,0.27102838067945817,157255.84094802698,0.26359870135748575,156306.88562314003,0.25674846746363783
707945.784384137,845518.8706787571,157255.84094802698,0.26359870135748575,156306.88562314003,0.25674846746363783,155382.59114027093,0.2504060608411156
707945.784384137,846399.112710095,156306.88562314003,0.25674846746363783,155382.59114027093,0.2504060608411156,154481.12932124292,0.24451167537164617
707945.784384137,847259.566437593,155382.59114027093,0.2504060608411156,154481.12932124292,0.24451167537164617,153600.887289905,0.2390149243049867
707945.784384137,848101.5092900391,154481.12932124292,0.24451167537164617,153600.887289905,0.2390149243049867,152740.43356240704,0.23387301456836415
707945.784384137,848926.086898936,153600.887289905,0.2390149243049867,152740.43356240704,0.23387301456836415,151898.49070996093,0.2290493358046903
707945.784384137,849734.331384823,152740.43356240704,0.23387301456836415,151898.49070996093,0.2290493358046903,151073.91310106404,0.22451235719083343
707945.784384137,850527.176505351,151898.49070996093,0.2290493358046903,151073.91310106404,0.22451235719083343,150265.66861517704,0.22023475570222623
707945.784384137,851305.470299313,151073.91310106404,0.22451235719083343,150265.66861517704,0.22023475570222623,149472.82349464903,0.2161927205449966
707945.784384137,852069.98571468,150265.66861517704,0.22023475570222623,149472.82349464903,0.2161927205449966,148694.52970068704,0.21236539315752453
707945.784384137,852821.429600125,149472.82349464903,0.2161927205449966,148694.52970068704,0.21236539315752453,147930.01428531995,0.2087344126235823
707945.784384137,853560.450357867,148694.52970068704,0.21236539315752453,147930.01428531995,0.2087344126235823,147178.57039987505,0.2052835438172527
707945.784384137,854287.644493664,147930.01428531995,0.2087344126235823,147178.57039987505,0.2052835438172527,146439.54964213294,0.20199837105471588
707945.784384137,855003.5622521859,147178.57039987505,0.2052835438172527,146439.54964213294,0.20199837105471588,145712.35550633597,0.19886604403384908
707945.784384137,855708.712489185,146439.54964213294,0.20199837105471588,145712.35550633597,0.19886604403384908,144996.4377478141,0.19587506583309733
707945.784384137,856403.566903098,145712.35550633597,0.19886604403384908,144996.4377478141,0.19587506583309733,144291.28751081496,0.19301511497582802
707945.784384137,857088.5637260991,144996.4377478141,0.19587506583309733,144291.28751081496,0.19301511497582802,143596.43309690198,0.19027689527807523
707945.784384137,857764.1109566541,144291.28751081496,0.19301511497582802,143596.43309690198,0.19027689527807523,142911.4362739009,0.18765200848749372
707945.784384137,858430.5892013109,143596.43309690198,0.19027689527807523,142911.4362739009,0.18765200848749372,142235.88904334593,0.1851328457380037
707945.784384137,859088.35418194,142911.4362739009,0.18765200848749372,142235.88904334593,0.1851328457380037,141569.41079868912,0.1827124946191907
707945.784384137,859737.738955299,142235.88904334593,0.1851328457380037,141569.41079868912,0.1827124946191907,140911.64581806003,0.18038465926640332
707945.784384137,860379.0558842621,141569.41079868912,0.1827124946191907,140911.64581806003,0.18038465926640332,140262.26104470098,0.17814359137862792
707945.784384137,861012.598393798,140911.64581806003,0.18038465926640332,140262.26104470098,0.17814359137862792,139620.94411573792,0.17598403042664157
707945.784384137,861638.642539737,140262.26104470098,0.17814359137862792,139620.94411573792,0.17598403042664157,138987.401606202,0.173901151649738
707945.784384137,862257.448414117,139620.94411573792,0.17598403042664157,138987.401606202,0.173901151649738,138361.35746026295,0.17189052066109273
707945.784384137,862869.261407407,138987.401606202,0.173901151649738,138361.35746026295,0.17189052066109273,137742.55158588302,0.169948053691672
707945.784384137,863474.31334501,138361.35746026295,0.17189052066109273,137742.55158588302,0.169948053691672,137130.738592593,0.1680699826675118
707945.784384137,864072.823512967,137742.55158588302,0.169948053691672,137130.738592593,0.1680699826675118,136525.68665498996,0.16625282443248177
707945.784384137,864664.999585764,137130.738592593,0.1680699826675118,136525.68665498996,0.16625282443248177,135927.17648703302,0.1644933535547332
707945.784384137,865251.038467385,136525.68665498996,0.16625282443248177,135927.17648703302,0.1644933535547332,135335.00041423598,0.1627885782280484
707945.784384137,865831.127055287,135927.17648703302,0.1644933535547332,135335.00041423598,0.1627885782280484,134748.961532615,0.1611357188616724
707945.784384137,866405.442935738,135335.00041423598,0.1627885782280484,134748.961532615,0.1611357188616724,134168.872944713,0.15953218901416727
707945.784384137,866974.1550178659,134748.961532615,0.1611357188616724,134168.872944713,0.15953218901416727,133594.557064262,0.1579755783688678
707945.784384137,867537.4241128691,134168.872944713,0.15953218901416727,133594.557064262,0.1579755783688678,133025.84498213406,0.156463637500872
707945.784384137,868095.403464056,133594.557064262,0.1579755783688678,133025.84498213406,0.156463637500872,132462.57588713092,0.15499426421858112
707945.784384137,868648.2392326959,133025.84498213406,0.156463637500872,132462.57588713092,0.15499426421858112,131904.59653594403,0.15356549128886804
707945.784384137,869196.070944072,132462.57588713092,0.15499426421858112,131904.59653594403,0.15356549128886804,131351.7607673041,0.15217547538224607
707945.784384137,869739.031897648,131904.59653594403,0.15356549128886804,131351.7607673041,0.15217547538224607,130803.92905592802,0.15082248710445129
707945.784384137,870277.249544791,131351.7607673041,0.15217547538224607,130803.92905592802,0.15082248710445129,130260.968102352,0.1495049019841503
707945.784384137,870810.8458371209,130803.92905592802,0.15082248710445129,130260.968102352,0.1495049019841503,129722.75045520905,0.1482211923138756
707945.784384137,871339.937548226,130260.968102352,0.1495049019841503,129722.75045520905,0.1482211923138756,129189.1541628791,0.1469699197514112
707945.784384137,871864.63657118,129722.75045520905,0.1482211923138756,129189.1541628791,0.1469699197514112,128660.06245177402,0.14574972859832794
707945.784384137,872385.050194054,129189.1541628791,0.1469699197514112,128660.06245177402,0.14574972859832794,128135.36342882004,0.14455933968724113
707945.784384137,872901.281355365,128660.06245177402,0.14574972859832794,128135.36342882004,0.14455933968724113,127614.94980594597,0.14339754480858877
707945.784384137,873413.4288812359,128135.36342882004,0.14455933968724113,127614.94980594597,0.14339754480858877,127098.71864463505,0.1422632016308166
707945.784384137,873921.58770583,127614.94980594597,0.14339754480858877,127098.71864463505,0.1422632016308166,126586.57111876411,0.14115522905391925
707945.784384137,874425.849076492,127098.71864463505,0.1422632016308166,126586.57111876411,0.14115522905391925,126078.41229417,0.1400726029616716
707945.784384137,874926.300744883,126586.57111876411,0.14115522905391925,126078.41229417,0.1400726029616716,125574.15092350799,0.1390143523308345
707945.784384137,875423.02714526,126078.41229417,0.1400726029616716,125574.15092350799,0.1390143523308345,125073.69925511698,0.13797955566027667
707945.784384137,875916.109560953,125574.15092350799,0.1390143523308345,125073.69925511698,0.13797955566027667,124576.97285473999,0.13696733769249275
707945.784384137,876405.626279997,125073.69925511698,0.13797955566027667,124576.97285473999,0.13696733769249275,124083.89043904701,0.1359768664011305
707945.784384137,876891.6527407791,124576.97285473999,0.13696733769249275,124083.89043904701,0.1359768664011305,123594.37372000294,0.1350073502172341
707945.784384137,877374.261668477,124083.89043904701,0.1359768664011305,123594.37372000294,0.1350073502172341,123108.3472592209,0.13405803547163184
707945.784384137,877853.523203019,123594.37372000294,0.1350073502172341,123108.3472592209,0.13405803547163184,122625.73833152303,0.13312820403946615
707945.784384137,878329.5050191979,123108.3472592209,0.13405803547163184,122625.73833152303,0.13312820403946615,122146.47679698095,0.13221717116080173
707945.784384137,878802.2724395491,122625.73833152303,0.13312820403946615,122146.47679698095,0.13221717116080173,121670.49498080206,0.13132428343087668
707945.784384137,879271.8885405109,122146.47679698095,0.13221717116080173,121670.49498080206,0.13132428343087668,121197.7275604509,0.1304489169338356
707945.784384137,879738.4142523941,121670.49498080206,0.13132428343087668,121197.7275604509,0.1304489169338356,120728.1114594891,0.12959047552311354
707945.784384137,880201.908453575,121197.7275604509,0.1304489169338356,120728.1114594891,0.12959047552311354,120261.58574760589,0.12874838921690954
707945.784384137,880662.4280593559,120728.1114594891,0.12959047552311354,120261.58574760589,0.12874838921690954,119798.09154642501,0.12792211271693102
707945.784384137,881120.028105865,120261.58574760589,0.12874838921690954,119798.09154642501,0.12792211271693102,119337.57194064406,0.12711112403029498
707945.784384137,881574.761829325,119798.09154642501,0.12792211271693102,119337.57194064406,0.12711112403029498,118879.971894135,0.12631492318333282
707945.784384137,882026.680741045,119337.57194064406,0.12711112403029498,118879.971894135,0.12631492318333282,118425.238170675,0.12553303103334554
707945.784384137,882475.834698394,118879.971894135,0.12631492318333282,118425.238170675,0.12553303103334554,117973.31925895496,0.12476498815250428
707945.784384137,882922.271972052,118425.238170675,0.12553303103334554,117973.31925895496,0.12476498815250428,117524.16530160594,0.1240103537938881
707945.784384137,883366.0393097721,117973.31925895496,0.12476498815250428,117524.16530160594,0.1240103537938881,117077.72802794795,0.12326870492222952
707945.784384137,883807.1819968909,117524.16530160594,0.1240103537938881,117077.72802794795,0.12326870492222952,116633.96069022792,0.12253963531079029
707945.784384137,884245.743913795,117077.72802794795,0.12326870492222952,116633.96069022792,0.12253963531079029,116192.81800310907,0.12182275469557176
707945.784384137,884681.767590538,116633.96069022792,0.12253963531079029,116192.81800310907,0.12182275469557176,115754.25608620502,0.12111768798417567
707945.784384137,885115.2942587921,116192.81800310907,0.12182275469557176,115754.25608620502,0.12111768798417567,115318.23240946198,0.12042407451501479
707945.784384137,885546.363901293,115754.25608620502,0.12111768798417567,115318.23240946198,0.12042407451501479,114884.70574120793,0.11974156736137552
707945.784384137,885975.015298946,115318.23240946198,0.12042407451501479,114884.70574120793,0.11974156736137552,114453.63609870698,0.1190698326813678
707945.784384137,886401.286075715,114884.70574120793,0.11974156736137552,114453.63609870698,0.1190698326813678,114024.98470105405,0.11840854910250831
707945.784384137,886825.212741446,114453.63609870698,0.1190698326813678,114024.98470105405,0.11840854910250831,113598.71392428502,0.117757407147502
707945.784384137,887246.830732743,114024.98470105405,0.11840854910250831,113598.71392428502,0.117757407147502,113174.78725855402,0.11711610869362225
707945.784384137,887666.174451994,113598.71392428502,0.117757407147502,113174.78725855402,0.11711610869362225,112753.16926725698,0.11648436645860784
707945.784384137,888083.27730468,113174.78725855402,0.11711610869362225,112753.16926725698,0.11648436645860784,112333.82554800599,0.11586190352387753
707945.784384137,888498.171735037,112753.16926725698,0.11648436645860784,112333.82554800599,0.11586190352387753,111916.72269532003,0.1152484528769532
707945.784384137,888910.889260189,112333.82554800599,0.11586190352387753,111916.72269532003,0.1152484528769532,111501.828264963,0.1146437569866733
707945.784384137,889321.4605028109,111916.72269532003,0.1152484528769532,111501.828264963,0.1146437569866733,111089.11073981097,0.11404756739496305
707945.784384137,889729.9152224229,111501.828264963,0.1146437569866733,111089.11073981097,0.11404756739496305,110678.53949718911,0.1134596443366738
794328.234724282,870617.164715747,0.0,0.0,0.0,0.0,205671.76527571795,21.191369442073597
794328.234724282,872998.154174337,0.0,0.0,205671.76527571795,21.191369442073597,129382.835284253,0.6613859607194577
794328.234724282,874825.1516440059,205671.76527571795,21.191369442073597,129382.835284253,0.6613859607194577,127001.84582566295,0.5074992971302386
794328.234724282,876365.381758542,129382.835284253,0.6613859607194577,127001.84582566295,0.5074992971302386,125174.8483559941,0.4278416984822575
794328.234724282,877722.351730064,127001.84582566295,0.5074992971302386,125174.8483559941,0.4278416984822575,123634.61824145797,0.3769361032005529
794328.234724282,878949.14635857,125174.8483559941,0.4278416984822575,123634.61824145797,0.3769361032005529,122277.64826993598,0.34077628569609564
794328.234724282,880077.3004502109,123634.61824145797,0.3769361032005529,122277.64826993598,0.34077628569609564,121050.85364143003,0.3133761365669327
794328.234724282,881127.360675722,122277.64826993598,0.34077628569609564,121050.85364143003,0.3133761365669327,119922.69954978907,0.29168339597530174
794328.234724282,882113.5988013371,121050.85364143003,0.3133761365669327,119922.69954978907,0.29168339597530174,118872.63932427799,0.27395503489307077
794328.234724282,883046.406013182,119922.69954978907,0.29168339597530174,118872.63932427799,0.27395503489307077,117886.40119866293,0.25911311440137474
794328.234724282,883933.6268174291,118872.63932427799,0.27395503489307077,117886.40119866293,0.25911311440137474,116953.59398681798,0.24645022340196496
794328.234724282,884781.3556150609,117886.40119866293,0.25911311440137474,116953.59398681798,0.24645022340196496,116066.37318257091,0.23548022156438997
794328.234724282,885594.438963245,116953.59398681798,0.24645022340196496,116066.37318257091,0.23548022156438997,115218.6443849391,0.22585648560670152
794328.234724282,886376.806431906,116066.37318257091,0.23548022156438997,115218.6443849391,0.22585648560670152,114405.56103675498,0.2173242968502584
794328.234724282,887131.696550083,115218.6443849391,0.22585648560670152,114405.56103675498,0.2173242968502584,113623.19356809405,0.20969169949362468
794328.234724282,887861.815844132,114405.56103675498,0.2173242968502584,113623.19356809405,0.20969169949362468,112868.303449917,0.20281091501360707
794328.234724282,888569.453699371,113623.19356809405,0.20969169949362468,112868.303449917,0.20281091501360707,112138.18415586802,0.1965660708997166
794328.234724282,889256.567177107,112868.303449917,0.20281091501360707,112138.18415586802,0.1965660708997166,111430.54630062904,0.19086485492667027
794328.234724282,889924.844868034,112138.18415586802,0.1965660708997166,111430.54630062904,0.19086485492667027,110743.43282289302,0.18563269192417567
794328.234724282,890575.755787177,111430.54630062904,0.19086485492667027,110743.43282289302,0.18563269192417567,110075.15513196599,0.18080858865083427
794328.234724282,891210.587382595,110743.43282289302,0.18563269192417567,110075.15513196599,0.18080858865083427,109424.24421282299,0.1763421098383454
794328.234724282,891830.475481363,110075.15513196599,0.18080858865083427,109424.24421282299,0.1763421098383454,108789.41261740495,0.17219113854665516
794328.234724282,892436.428169632,109424.24421282299,0.1763421098383454,108789.41261740495,0.17219113854665516,108169.52451863699,0.16832019118582442
794328.234724282,893029.345044187,108789.41261740495,0.17219113854665516,108169.52451863699,0.16832019118582442,107563.57183036802,0.1646991318208489
794328.234724282,893610.032886926,108169.52451863699,0.16832019118582442,107563.57183036802,0.1646991318208489,106970.65495581296,0.16130217853859197
794328.234724282,894179.218542528,107563.57183036802,0.1646991318208489,106970.65495581296,0.16130217853859197,106389.96711307403,0.15810712655611697
794328.234724282,894737.559586109,106970.65495581296,0.16130217853859197,106389.96711307403,0.15810712655611697,105820.78145747201,0.15509473432806165
794328.234724282,895285.653227455,106389.96711307403,0.15810712655611697,105820.78145747201,0.15509473432806165,105262.44041389099,0.15224823370721424
794328.234724282,895824.043795547,105820.78145747201,0.15509473432806165,105262.44041389099,0.15224823370721424,104714.34677254502,0.14955293558111105
794328.234724282,896353.2290706141,105262.44041389099,0.15224823370721424,104714.34677254502,0.14955293558111105,104175.95620445302,0.1469959097408638
794328.234724282,896873.6656734541,104714.34677254502,0.14955293558111105,104175.95620445302,0.1469959097408638,103646.77092938591,0.14456572301110202
794328.234724282,897385.7736781,104175.95620445302,0.1469959097408638,103646.77092938591,0.14456572301110202,103126.33432654594,0.1422522235127528
794328.234724282,897889.9405803891,103646.77092938591,0.14456572301110202,103126.33432654594,0.1422522235127528,102614.22632190003,0.14004636174698437
794328.234724282,898386.524729062,103126.33432654594,0.1422522235127528,102614.22632190003,0.14004636174698437,102110.05941961089,0.13794004129802084
794328.234724282,898875.858305768,102614.22632190003,0.14004636174698437,102110.05941961089,0.13794004129802084,101613.47527093801,0.1359259935294459
794328.234724282,899358.249924385,102110.05941961089,0.13794004129802084,101613.47527093801,0.1359259935294459,101124.141694232,0.13399767183805428
794328.234724282,899833.986907473,101613.47527093801,0.1359259935294459,101124.141694232,0.13399767183805428,100641.75007561501,0.13214916196887821
794328.234724282,900303.33728753,101124.141694232,0.13399767183805428,100641.75007561501,0.13214916196887821,100166.01309252705,0.13037510557138982
794328.234724282,900766.551572649,100641.75007561501,0.13214916196887821,100166.01309252705,0.13037510557138982,99696.66271247005,0.12867063475530208
794328.234724282,901223.864309595,100166.01309252705,0.13037510557138982,99696.66271247005,0.12867063475530208,99233.44842735096,0.1270313158183126
794328.234724282,901675.4954719909,99696.66271247005,0.12867063475530208,99233.44842735096,0.1270313158183126,98776.13569040503,0.1254531006655371
794328.234724282,902121.651696918,99233.44842735096,0.1270313158183126,98776.13569040503,0.1254531006655371,98324.5045280091,0.12393228470195836
794328.234724282,902562.527389687,98776.13569040503,0.1254531006655371,98324.5045280091,0.12393228470195836,97878.34830308205,0.12246547021363059
794328.234724282,902998.305713511,98324.5045280091,0.12393228470195836,97878.34830308205,0.12246547021363059,97437.47261031298,0.1210495343955376
794328.234724282,903429.159478396,97878.34830308205,0.12246547021363059,97437.47261031298,0.1210495343955376,97001.69428648904,0.11968160135694132
794328.234724282,903855.251941495,97437.47261031298,0.1210495343955376,97001.69428648904,0.11968160135694132,96570.84052160406,0.11835901752751346
794328.234724282,904276.7375294359,97001.69428648904,0.11968160135694132,96570.84052160406,0.11835901752751346,96144.748058505,0.1170793299835835
794328.234724282,904693.7624917,96570.84052160406,0.11835901752751346,96144.748058505,0.1170793299835835,95723.2624705641,0.11584026729558698
794328.234724282,905106.4654929179,96144.748058505,0.1170793299835835,95723.2624705641,0.11584026729558698,95306.2375083,0.1146397225605324
794328.234724282,905514.978150879,95723.2624705641,0.11584026729558698,95306.2375083,0.1146397225605324,94893.53450708208,0.11347573832253045
794328.234724282,905919.425526203,95306.2375083,0.1146397225605324,94893.53450708208,0.11347573832253045,94485.02184912097,0.11234649314554797
794328.234724282,906319.926568855,94893.53450708208,0.11347573832253045,94485.02184912097,0.11234649314554797,94080.574473797,0.11125028962553996
794328.234724282,906716.594526036,94485.02184912097,0.11234649314554797,94080.574473797,0.11125028962553996,93680.07343114505,0.11018554366138737
794328.234724282,907109.537315457,94080.574473797,0.11125028962553996,93680.07343114505,0.11018554366138737,93283.40547396406,0.10915077483918544
794328.234724282,907498.8578674779,93680.07343114505,0.11018554366138737,93283.40547396406,0.10915077483918544,92890.46268454299,0.10814459778358772
794328.234724282,907884.654439238,93283.40547396406,0.10915077483918544,92890.46268454299,0.10814459778358772,92501.14213252207,0.10716571437780253
794328.234724282,908267.0209035,92890.46268454299,0.10814459778358772,92501.14213252207,0.10716571437780253,92115.34556076198,0.10621290673944815
794328.234724282,908646.047014652,92501.14213252207,0.10716571437780253,92115.34556076198,0.10621290673944815,91732.97909649997,0.10528503087556197
794328.234724282,909021.8186540259,92115.34556076198,0.10621290673944815,91732.97909649997,0.10528503087556197,91353.95298534795,0.10438101093718109
794328.234724282,909394.4180564559,91732.97909649997,0.10528503087556197,91353.95298534795,0.10438101093718109,90978.1813459741,0.10349983400833379
794328.234724282,909763.9240197991,91353.95298534795,0.10438101093718109,90978.1813459741,0.10349983400833379,90605.5819435441,0.10264054537310989
794328.234724282,910130.4120989529,90978.1813459741,0.10349983400833379,90605.5819435441,0.10264054537310989,90236.0759802009,0.10180224420939339
794328.234724282,910493.954785757,90605.5819435441,0.10264054537310989,90236.0759802009,0.10180224420939339,89869.58790104708,0.10098407966780036
794328.234724282,910854.621675996,90236.0759802009,0.10180224420939339,89869.58790104708,0.10098407966780036,89506.045214243,0.10018524728860939
794328.234724282,911212.479624645,89869.58790104708,0.10098407966780036,89506.045214243,0.10018524728860939,89145.378324004,0.0994049857358267
794328.234724282,911567.59289033,89506.045214243,0.10018524728860939,89145.378324004,0.0994049857358267,88787.52037535503,0.09864257380139962
794328.234724282,911920.02326993,89145.378324004,0.0994049857358267,88787.52037535503,0.09864257380139962,88432.40710966999,0.09789732766667536
794328.234724282,912269.830224125,88787.52037535503,0.09864257380139962,88432.40710966999,0.09789732766667536,88079.97673006996,0.09716859838747445
794328.234724282,912617.070994638,88432.40710966999,0.09789732766667536,88079.97673006996,0.09716859838747445,87730.16977587505,0.09645576958696539
794328.234724282,912961.8007138291,88079.97673006996,0.09716859838747445,87730.16977587505,0.09645576958696539,87382.92900536198,0.09575825533085865
794328.234724282,913304.072507266,87730.16977587505,0.09645576958696539,87382.92900536198,0.09575825533085865,87038.19928617089,0.09507549817690031
794328.234724282,913643.93758981,87382.92900536198,0.09575825533085865,87038.19928617089,0.09507549817690031,86695.92749273404,0.09440696737334495
794328.234724282,913981.4453557229,87038.19928617089,0.09507549817690031,86695.92749273404,0.09440696737334495,86356.06241019,0.09375215719803237
794328.234724282,914316.64346326,86695.92749273404,0.09440696737334495,86356.06241019,0.09375215719803237,86018.55464427709,0.09311058542697638
794328.234724282,914649.5779141571,86356.06241019,0.09375215719803237,86018.55464427709,0.09311058542697638,85683.35653673997,0.09248179191584414
794328.234724282,914980.2931283971,86018.55464427709,0.09311058542697638,85683.35653673997,0.09248179191584414,85350.42208584293,0.09186533728889319
794328.234724282,915308.8320146,85683.35653673997,0.09248179191584414,85350.42208584293,0.09186533728889319,85019.70687160292,0.09126080172304582
794328.234724282,915635.23603637,85350.42208584293,0.09186533728889319,85019.70687160292,0.09126080172304582,84691.16798539995,0.09066778382499857
794328.234724282,915959.545274863,85019.70687160292,0.09126080172304582,84691.16798539995,0.09066778382499857,84364.76396362996,0.09008589958138247
794328.234724282,916281.7984878741,84691.16798539995,0.09066778382499857,84364.76396362996,0.09008589958138247,84040.45472513698,0.089514781391966
794328.234724282,916602.033165663,84364.76396362996,0.09008589958138247,84040.45472513698,0.089514781391966,83718.2015121259,0.0889540771635883
794328.234724282,916920.2855837591,84040.45472513698,0.089514781391966,83718.2015121259,0.0889540771635883,83397.96683433698,0.08840344947112802
794328.234724282,917236.5908529491,83718.2015121259,0.0889540771635883,83397.96683433698,0.08840344947112802,83079.71441624092,0.08786257477499829
